borrower_id,first_name,last_name,age,gender,marital_status,distance_from_branch_miles,education_level,occupation_sector,num_previous_lenders,total_employment_years,account_open_date,default_flag
3263,William,Jones,44.0,Male,Single,26.0,Some College,Life Sciences,8.0,6.0,2022-01-01,0
3264,Mark,Moore,29.0,Male,Marriied,8.0,Master's,Other,,7.0,2016-12-31,1
3265,Thomas,Gonzalez,46.0,Male,Divorcd,2.0,Master's,Technical Degree,2.0,13.2,2017-12-31,0
3266,Kenneth,Jackson,30.0,Male,Divorced,29.0,Master's,Life Sciences,8.0,8.0,2020-01-01,0
3267,Mark,Miller,38.0,Male,Singel,2.0,Bachelor's,Life Sciences,5.0,6.0,2020-12-31,0
3269,Thomas,Jackson,35.0,mAle,Single,19.0,Some College,Medical,1.0,,2014-01-01,0
3270,Thomas,Wilson,34.0,Male,Single,2.0,masters,Life Sciences,3.0,7.7,2020-12-31,1
3271,Nancy,Williams,43.0,feMALE,Single,4.0,masters,Marketing,3.0,25.3,2003-01-01,0
3273,Kenneth,Taylor,22.0,Male,Married,3.0,Master's,Life Sciences,0.0,1.0,2024-01-01,1
3274,Betty,Jones,40.0,Female,Single,2.0,No Degree,medical,0.0,5.0,2020-01-01,0
3275,Thomas,Johnson,23.0,Male,Married,3.0,Bachelar's,Medical,5.0,6.6,2022-01-01,1
3276,Daniel,Moore,27.0,M,Married,2.0,Bachelor's,Life Sciences,0.0,6.0,2019-01-01,0
3277,John,Smith,39.0,Male,Single,15.0,Master's,Marketing,0.0,,2004-01-01,0
3278,Paul,Lopez,50.0,Male,Married,3.0,Bachelor's,Medical,,28.0,2019-01-01,0
3279,Michael,Martinez,33.0,Male,Married,18.0,Doctoral/Professional,Life Sciences,1.0,17.6,2008-01-01,0
3280,Mary,Davis,31.0,Female,Married,1.0,Bachelor's,Life Sciences,2.0,10.0,2019-01-01,0
3282,Matthew,Hernandez,47.0,MALE,Single,7.0,Bachelor's,Other,8.0,28.6,2019-01-01,0
3284,Betty,Wilson,29.0,Female,Maried,7.0,Some College,Life Sciences,1.0,10.0,2014-01-01,0
3285,Paul,Miller,32.0,Male,Married,1.0,Bachelor's,Life Sciences,1.0,11.0,2014-01-01,0
3286,David,Thomas,37.0,Male,Married,10.0,PHD,Medical,2.0,10.0,2016-12-31,0
3287,William,Miller,43.0,Male,Divorced,25.0,Bachelor's,Medical,5.0,19.8,2023-01-01,0
3289,Daniel,Wilson,30.0,Maale,Married,2.0,No Degree,Technical Degree,1.0,1.0,2023-01-01,0
3290,Barbara,Martinez,29.0,feMALE,Married,12.0,Bachelor's,MEDICAL,0.0,10.0,2015-01-01,0
3291,Barbara,Jones,52.0,FEMALE,Divorsed,19.0,Master's,Medical,9.0,9.0,2019-01-01,0
3293,James,Jones,,M,Single,15.0,Master's,Marketing,0.0,23.1,2004-01-01,0
3294,Ashley,Wilson,27.0,Female,Married,27.0,Bachelor's,Marketing,1.0,11.0,2014-01-01,1
3295,Barbara,Williams,33.0,female,SINGLE,5.0,Bachelor's,Marketting,1.0,1.0,2023-01-01,1
3297,Mark,Martin,41.0,Male,divored,9.0,Doctoral/Professional,Medical,3.0,10.0,2016-01-01,0
3298,Margaret,Martin,52.0,Femaale,Married,2.0,Master's,Technical Degree,9.0,17.6,2020-01-01,0
3299,Elizabeth,Anderson,21.0,Female,Single,4.0,No Degree,Medical,1.0,3.0,2020-12-31,0
3300,Dorothy,Wilson,48.0,Female,Divorced,1.0,Master's,Medical,3.0,35.2,2016-12-31,0
3301,Paul,Anderson,24.0,Male,Married,4.0,No Degree,Life Sciences,0.0,6.0,2019-01-01,0
3302,Matthew,Lopez,49.0,Male,Married,2.0,No Degree,Life Science,3.0,,2019-01-01,0
3303,Jessica,Garcia,30.0,Female,Married,2.0,Bachelar's,Medical,,8.8,2016-01-01,0
3304,Anthony,Martin,24.0,Male,Single,10.0,Bachelor's,Medical,1.0,5.0,2019-01-01,1
3305,Mary,Jackson,43.0,female,SINGLE,28.0,Bachelor's,Medical,4.0,19.8,2020-12-31,0
3306,Ashley,Davis,27.0,Female,Marrid,8.0,Master's,Marketing,1.0,8.8,2016-01-01,0
3307,Steven,Rodriguez,26.0,Male,MARRIED,1.0,bachelor's,LIFE SCIENCES,,5.0,2019-01-01,0
3308,Anthony,Moore,39.0,male,Married,,Master's,Life Sciences,2.0,7.0,2019-01-01,0
3309,Emily,Lopez,27.0,Female,Single,8.0,Bachelor's,Medical,1.0,6.0,2017-12-31,0
3311,Andrew,Thomas,36.0,Maale,Married,23.0,Some College,Medical,4.0,17.0,2019-01-01,0
3312,Nancy,Brown,59.0,Female,Single,2.0,Bachelar's,Life Sciences,3.0,30.0,2019-01-01,0
3315,Dorothy,Rodriguez,43.0,feMALE,Singel,28.0,Some College,Technical Degree,1.0,23.1,2003-01-01,0
3316,Sandra,Taylor,,Female,Single,1.0,Master's,Medical,3.0,25.3,2011-01-01,1
3317,Jennifer,Taylor,54.0,Female,Singel,26.0,Bachelor's,Human Resources,2.0,25.3,2019-01-01,0
3318,Kenneth,Williams,24.0,MALE,Single,7.0,Bachelor's,Medical,1.0,7.7,2016-12-31,0
3319,Jessica,Thomas,34.0,F,Single,1.0,Master's,Life Sciences,2.0,11.0,2020-01-01,0
3320,Jennifer,Moore,38.0,Female,Divorced,2.0,No Degree,Medical,5.0,16.5,2012-01-01,0
3322,Donna,Johnson,26.0,Female,DIVORCED,3.0,Bachelor's,Medical,0.0,11.0,2015-01-01,0
3323,Christopher,Moore,30.0,Male,Divorced,,masters,Life Sciences,1.0,10.0,2014-01-01,0
3325,Mark,Taylor,,MALE,Single,7.0,Bachelor's,Life Sciences,1.0,9.9,2015-01-01,0
3326,Donald,Jackson,35.0,Male,married,9.0,Bachelor's,Medical,1.0,4.4,2020-01-01,0
3327,Christopher,Wilson,29.0,mAle,Divorced,26.0,No Degree,Life Sciences,1.0,,2019-01-01,1
3328,Daniel,Martinez,27.0,Male,Marrid,2.0,Bachelor's,Life Sciences,0.0,6.6,2019-01-01,0
3329,Thomas,Garcia,26.0,male,Divorced,1.0,Some College,Life Sciences,1.0,3.3,2020-12-31,0
3330,John,Martin,48.0,Male,Divorced,7.0,Bachelor's,Marketing,4.0,16.5,,0
3331,Thomas,Jackson,32.0,Male,MARRIED,3.0,Some College,HR,0.0,4.0,2020-12-31,0
3332,Sarah,Johnson,37.0,Female,MARRIED,21.0,Some college,Medical,5.0,10.0,2019-01-01,1
3333,Ashley,Jackson,45.0,FEMALE,Single,2.0,Master's,Life Science,1.0,3.3,2020-12-31,0
3334,Elizabeth,Jackson,21.0,Female,Single,18.0,No Degree,Other,1.0,1.0,2023-01-01,1
3335,Patricia,Martinez,27.0,Female,Married,8.0,Bachelor's,Medical,7.0,5.0,2020-12-31,0
3336,Kenneth,Smith,,Male,Divorced,1.0,Some College,Medical,9.0,35.2,2019-01-01,0
3337,Thomas,Thomas,51.0,Male,Married,8.0,Bachelor's,Marketing,5.0,28.0,2022-01-01,0
3338,Jennifer,Jones,40.0,F,Divorced,26.0,Bachelar's,Medical,1.0,22.0,2004-01-01,0
3339,Steven,Williams,46.0,Male,Divorced,2.0,master's,Medical,7.0,26.4,2022-01-01,0
3340,Sarah,Rodriguez,34.0,Female,Singel,18.0,No Degre,Medical,1.0,8.8,2016-01-01,0
3342,Charles,Rodriguez,33.0,M,Divorced,1.0,Some College,Medical,1.0,1.0,2023-01-01,0
3343,Charles,Smith,33.0,MALE,Divorced,4.0,Bachleors,Technical Degree,5.0,12.1,2015-01-01,0
3344,Linda,Martin,38.0,Female,Sngle,1.0,Master's,Life Sciences,4.0,13.2,2016-01-01,0
3345,David,Jackson,44.0,M,Married,2.0,Bachelor's,Life Sciences,6.0,26.0,2020-12-31,0
3346,William,Anderson,38.0,MALE,Married,,Some College,life sciences,3.0,14.3,2016-01-01,0
3348,Charles,Davis,28.0,Mail,Singel,4.0,Bachelor's,Technical Degree,9.0,3.0,2023-01-01,1
3349,Ashley,Garcia,29.0,female,Married,6.0,No Degree,Medical,1.0,11.0,2014-01-01,0
3350,Steven,Johnson,17.0,Mail,SINGLE,22.0,No Degree,Marketing,1.0,0.0,2024-01-01,1
3351,Christopher,Williams,18.0,Male,Single,8.0,No Degre,Medical,1.0,0.0,2024-01-01,1
3352,Barbara,Martin,39.0,FEMALE,divored,4.0,NO DEGREE,Marketing,,23.0,2001-12-31,0
3353,William,Thomas,40.0,Male,Marriied,1.0,Master's,Life Sciences,3.0,7.0,2020-01-01,0
3354,Margaret,Gonzalez,37.0,female,Maried,1.0,No Degree,Life Sciences,1.0,21.0,2003-01-01,0
3355,Jessica,Anderson,20.0,Female,Single,15.0,BACHELOR'S,Medical,1.0,1.1,2024-01-01,1
3356,David,Miller,33.0,Male,Divorced,3.0,Some College,Human Resources,3.0,7.7,2020-01-01,0
3357,Emily,Lopez,32.0,Female,singled,2.0,Master's,Technical Degree,1.0,15.4,2009-12-31,0
3359,Linda,Johnson,21.0,Female,single,1.0,No degree,Technical Degree,1.0,3.0,2020-12-31,1
3360,David,Anderson,27.0,Male,Sngle,1.0,Bachelor's,Life Sciences,8.0,11.0,2020-12-31,0
3362,Thomas,Thomas,28.0,Male,Married,4.0,Bachelor's,Medical,1.0,5.5,2019-01-01,0
3363,Kimberly,Davis,29.0,Female,Single,8.0,Doctoral,Life Sciences,3.0,9.9,2020-12-31,0
3365,Donald,Rodriguez,44.0,Male,Single,10.0,Master's,Life Sciences,1.0,6.0,2017-12-31,1
3366,Barbara,Taylor,20.0,Female,Single,6.0,Bachelor's,Life Sciences,1.0,1.1,2023-01-01,1
3367,Anthony,Smith,24.0,Male,Married,6.0,bachelor's,Othr,0.0,8.8,2016-12-31,0
3369,Matthew,Hernandez,44.0,Male,Single,13.0,Master's,Life Sciences,6.0,19.0,2014-01-01,1
3370,Steven,Johnson,32.0,Male,Divorced,15.0,Bachleors,Medical,7.0,16.0,2009-12-31,0
3371,Linda,Moore,51.0,Femaale,MARRIED,1.0,Master's,Medical,4.0,29.7,2020-12-31,0
3372,Daniel,Wilson,23.0,Male,Single,8.0,No Degree,Medical,1.0,5.0,2019-01-01,1
3373,Donna,Rodriguez,36.0,Female,Divorced,3.0,Some College,Life Sciences,5.0,7.0,2023-01-01,0
3374,Lisa,Rodriguez,46.0,Female,Single,1.0,Some College,LIFE SCIENCES,6.0,10.0,2016-12-31,0
3375,Sarah,Brown,41.0,Female,Married,8.0,Bachelor's,Marketing,5.0,15.4,2019-01-01,0
3377,Betty,Anderson,33.0,Female,Married,5.0,Master's,Life Sciences,1.0,2.2,2022-01-01,0
3378,Jessica,Jackson,29.0,Female,Singel,24.0,Bachelar's,Medical,1.0,10.0,2014-01-01,0
3379,Richard,Taylor,24.0,Male,Married,3.0,Master's,Medical,,8.0,,0
3380,Christopher,Garcia,51.0,Male,Maried,7.0,Bachelor's,Life Sciences,3.0,,2019-01-01,0
3381,Christopher,Moore,29.0,M,Married,1.0,No Degree,Technical Degree,1.0,10.0,2014-01-01,0
3382,James,Smith,36.0,Male,Married,29.0,bachelor's,Technical Degree,3.0,9.0,2016-12-31,0
3383,Robert,Smith,53.0,Male,married,6.0,Some College,Marketing,2.0,,2016-12-31,0
3384,Anthony,Brown,33.0,Male,Married,1.0,Bachelor's,Medical,4.0,5.5,2020-12-31,0
3385,Steven,Brown,28.0,M,Single,2.0,Some College,medical,,8.8,2024-01-01,1
3386,Mark,Lopez,32.0,Male,Sngle,6.0,No Degree,Medical,2.0,8.8,2020-01-01,1
3387,Joseph,Martinez,35.0,Male,Divorced,2.0,Some College,Medcial,2.0,15.0,2016-12-31,0
3388,Charles,Miller,37.0,Male,Single,2.0,Doctoral/Professional,Life Sciences,0.0,9.0,2016-01-01,0
3389,John,Smith,25.0,Male,Married,2.0,Master's,Technical Degree,1.0,6.0,2019-01-01,0
3390,Donna,Williams,53.0,feMALE,Married,7.0,Som College,Marketing,7.0,38.5,2019-01-01,0
3391,Patricia,Martin,19.0,Female,Single,25.0,Bachelor's,Life Sciences,1.0,1.0,2023-01-01,0
3393,Michael,Brown,30.0,mAle,Married,7.0,Bachelor's,Life Siences,1.0,5.5,2019-01-01,0
3394,Jennifer,Martin,49.0,F,Single,1.0,Som College,Technical Degree,7.0,25.0,2016-12-31,0
3395,William,Gonzalez,22.0,Maale,single,1.0,Som College,Life Sciences,0.0,4.0,2020-12-31,0
3396,Andrew,Garcia,38.0,Male,Married,1.0,Bachelor's,Human Resources,1.0,7.0,2016-12-31,0
3397,Michael,Garcia,32.0,Male,Married,9.0,Master's,Life Sciences,4.0,,2016-12-31,1
3398,Sarah,Martinez,31.0,Female,Married,5.0,Master's,Life Sciences,1.0,2.2,2022-01-01,0
3399,Mark,Williams,28.0,Mail,Married,1.0,Some College,Life Sciences,1.0,7.7,2016-12-31,0
3400,Mark,Rodriguez,20.0,male,Single,21.0,bachelor's,Marketing,,2.0,2022-01-01,1
3401,Anthony,Hernandez,33.0,Male,Married,16.0,Bachelar's,Life Sciences,4.0,11.0,2016-01-01,0
3403,Jennifer,Rodriguez,55.0,Female,Singel,18.0,Doctoral/Professional,life sciences,3.0,40.7,2014-01-01,0
3404,Patricia,Gonzalez,36.0,Female,Married,8.0,bachelor's,Life Sciences,9.0,10.0,2016-01-01,0
3405,Matthew,Hernandez,49.0,Male,Single,28.0,Some College,Life Sciences,3.0,22.0,2020-01-01,1
3406,Patricia,Rodriguez,41.0,Female,Single,9.0,Bachelor's,Marketing,8.0,7.0,,0
3407,Sarah,Garcia,24.0,Female,Single,5.0,Bachelor's,Othr,0.0,5.0,2020-01-01,1
3408,Mark,Williams,40.0,M,Maried,19.0,Some College,Medical,8.0,15.0,2016-12-31,0
3409,Ashley,Miller,30.0,female,Married,8.0,Some College,Technical Degree,1.0,14.3,2011-01-01,0
3410,Donna,Gonzalez,36.0,Female,Divorced,4.0,Some College,Life Sciences,7.0,19.8,2020-01-01,0
3411,David,Thomas,43.0,Male,Married,15.0,Bachelor's,Life Sciences,3.0,7.0,2022-01-01,0
3414,Richard,Martin,45.0,Male,Divorced,16.0,Master's,Medcial,1.0,22.0,2004-12-31,0
3416,Sarah,Brown,27.0,Female,Marrid,8.0,No Degree,Other,3.0,9.0,2016-12-31,1
3418,Jennifer,Jackson,37.0,Female,Married,24.0,No Degree,Marketing,0.0,23.1,2004-01-01,1
3419,Sarah,Anderson,46.0,Female,Single,2.0,Master,Marketing,3.0,,2022-01-01,0
3420,James,Thomas,38.0,Male,Married,14.0,Bachelor's,Life Sciences,0.0,11.0,2015-01-01,0
3422,Patricia,Gonzalez,27.0,Female,Divorced,2.0,master's,Life Sciences,1.0,1.1,2023-01-01,0
3425,Andrew,Smith,30.0,Male,Married,1.0,Bachelor's,Medical,0.0,13.2,2012-12-31,0
3427,Ashley,Wilson,38.0,Female,singled,1.0,No Degree,Life Sciences,,8.8,2024-01-01,0
3428,Matthew,Williams,20.0,Male,SINGLE,10.0,No Degree,Medical,1.0,1.1,2023-01-01,1
3429,Kimberly,Davis,53.0,Female,Single,18.0,Doctoral/Professional,Life Sciences,3.0,37.0,2014-01-01,0
3430,James,Gonzalez,24.0,Male,Married,4.0,NO DEGREE,Life Sciences,0.0,6.6,2019-01-01,0
3433,Daniel,Hernandez,,MALE,Married,1.0,Bachelor's,Human Resources,1.0,,2016-12-31,0
3434,Karen,Gonzalez,55.0,Femle,Divorsed,8.0,bachelor's,Medcial,2.0,23.1,2019-01-01,0
3435,Patricia,Williams,31.0,Female,Single,8.0,Master's,Life Sciences,1.0,12.1,,0
3436,Daniel,Moore,33.0,mAle,Married,18.0,Doctoral/ Professional,Life Sciences,1.0,9.0,2015-01-01,0
3437,Christopher,Williams,40.0,Male,MARRIED,1.0,Mastr's,Life Sciences,8.0,8.8,2023-01-01,0
3438,Mark,Martinez,33.0,Male,Married,,No Degree,Life Sciences,0.0,4.0,2020-12-31,0
3439,Richard,Garcia,20.0,Male,Single,1.0,Some College,Life Sciences,0.0,4.0,2020-12-31,0
3440,Kimberly,Johnson,27.0,Female,Single,8.0,Bachelor's,Medical,1.0,6.6,2017-12-31,0
3441,Matthew,Miller,56.0,Male,Divorced,2.0,Bachelor,Medical,4.0,40.7,2008-01-01,0
3442,Karen,Gonzalez,31.0,FEMALE,Married,7.0,Bachelor's,Life Sciences,0.0,4.0,2020-12-31,1
3443,Linda,Lopez,24.0,Femle,Married,6.0,Bachelor's,Othr,1.0,5.5,2019-01-01,0
3444,Donald,Williams,32.0,Male,Single,1.0,Some College,Life Sciences,6.0,10.0,2024-01-01,1
3445,Mark,Miller,28.0,Male,Single,2.0,some college,Medicale,7.0,8.0,2024-01-01,1
3446,Barbara,Johnson,29.0,Female,Married,1.0,No Degree,Medical,1.0,11.0,2012-12-31,0
3447,Susan,Smith,34.0,Female,Single,2.0,Master's,Life Sciences,,19.8,2008-01-01,0
3448,Emily,Davis,28.0,Female,Divorced,4.0,Some Collge,Medicale,1.0,11.0,2012-12-31,0
3452,Paul,Anderson,19.0,Male,Single,5.0,No Degree,Medical,1.0,,2022-01-01,0
3453,Mary,Johnson,23.0,Female,Married,2.0,Bachelor's,Human Resources,4.0,6.6,2022-01-01,0
3454,Lisa,Johnson,38.0,Female,Divorcd,2.0,Some College,Life Sciences,3.0,12.1,2016-12-31,0
3456,Betty,Brown,38.0,Female,Single,,Masteer,Life Sciences,6.0,17.0,2008-12-31,0
3457,Richard,Taylor,32.0,Male,Divorced,13.0,Master's,Medical,1.0,,2016-01-01,0
3458,Sandra,Moore,39.0,Female,Married,4.0,Master's,Life Sciences,4.0,17.0,2008-12-31,0
3459,Barbara,Jackson,50.0,Female,Single,2.0,Bachelor,LIFE SCIENCES,7.0,6.6,2022-01-01,0
3461,John,Jones,32.0,Male,Divorcd,2.0,Bachelar's,Medical,0.0,10.0,2015-01-01,0
3462,Donald,Smith,41.0,Male,Divorced,25.0,Bachelor,Medical,5.0,18.0,2023-01-01,0
3463,Ashley,Martin,36.0,Female,Single,2.0,Bachelor's,Medical,1.0,4.4,2020-01-01,0
3464,John,Davis,36.0,M,Divorced,2.0,Bachelor's,Human Resources,5.0,13.0,2012-12-31,0
3465,William,Smith,25.0,Male,Married,1.0,No Degree,Mrketing,0.0,6.6,2019-01-01,0
3466,David,Johnson,45.0,male,Divorced,9.0,Bachelor's,Marketing,4.0,19.8,2019-01-01,0
3467,Thomas,Brown,43.0,Male,Single,2.0,Some College,Technical Degree,0.0,9.9,2016-01-01,1
3468,Mark,Martin,41.0,mAle,Married,9.0,Master's,Life Sciences,2.0,7.7,2019-01-01,0
3469,Elizabeth,Jackson,32.0,Female,Married,1.0,Master's,Marketing,1.0,15.4,,0
3470,Robert,Brown,43.0,Male,Married,28.0,Bachelor's,Technical Degree,4.0,8.0,2019-01-01,0
3472,Donna,Martin,32.0,Female,Maried,2.0,Bachelor's,Medical,1.0,8.8,2016-01-01,0
3473,Joseph,Williams,41.0,Male,Divorced,12.0,Bachelor,LIFE SCIENCES,1.0,25.0,1999-01-01,0
3475,Lisa,Gonzalez,23.0,Female,Single,1.0,Bachelor's,Medical,1.0,2.2,2022-01-01,0
3476,Christopher,Brown,56.0,Male,Singel,8.0,Master's,Life Sciences,6.0,36.0,2016-12-31,0
3477,Andrew,Moore,28.0,Male,Single,4.0,Bachelor's,Technical Degre,9.0,3.3,2023-01-01,1
3478,William,Hernandez,34.0,Male,Divorced,2.0,Master's,Life Sciences,3.0,15.4,2016-12-31,0
3481,Christopher,Williams,33.0,Male,Divorced,1.0,Bachelor's,Medical,1.0,9.9,2015-01-01,0
3482,Michael,Rodriguez,40.0,Male,Married,20.0,Master's,Technical Degre,4.0,15.4,2012-12-31,0
3483,Barbara,Wilson,26.0,Female,Married,6.0,Bachelor's,Other,1.0,5.5,2019-01-01,1
3484,Elizabeth,Lopez,29.0,female,Single,15.0,Some college,Life Sciences,0.0,11.0,2015-01-01,0
3485,Paul,Garcia,21.0,Male,Married,6.0,Bachelor's,Life Sciences,1.0,,2024-01-01,1
3486,Mark,Davis,50.0,Male,Maried,2.0,Bachelor's,Medical,5.0,33.0,2020-01-01,0
3487,Andrew,Johnson,45.0,Male,Single,14.0,Master's,Mrketing,2.0,22.0,2016-12-31,0
3488,William,Brown,29.0,Male,Divorced,9.0,No Degree,Life Sciences,1.0,13.0,2011-01-01,0
3489,Kenneth,Gonzalez,35.0,MALE,MARRIED,9.0,Som College,Marketing,1.0,5.5,2019-01-01,0
3490,David,Smith,28.0,Male,MARRIED,7.0,Bachelor's,Medical,1.0,6.6,2017-12-31,0
3491,Donald,Williams,23.0,Male,Single,8.0,No Degree,Medical,1.0,5.5,,1
3492,Mary,Smith,36.0,Female,Single,16.0,Master's,Life Sciences,1.0,19.8,2007-01-01,1
3493,Elizabeth,Williams,33.0,Female,Married,25.0,bachelors,Medical,1.0,10.0,2014-01-01,0
3494,Emily,Martinez,29.0,Female,Sngle,8.0,SOME COLLEGE,Medicale,9.0,8.8,2020-12-31,0
3495,Anthony,Thomas,41.0,male,Divorced,9.0,NO DEGREE,Life Sciences,3.0,13.2,2015-01-01,0
3496,Barbara,Miller,33.0,Female,Married,28.0,Master's,Life Sciences,0.0,6.0,2019-01-01,1
3497,William,Rodriguez,49.0,MALE,Single,7.0,Bachelor's,other,8.0,28.6,2019-01-01,0
3498,Steven,Anderson,42.0,Male,Sngle,12.0,Bachelor's,Life Sciences,0.0,24.2,2003-01-01,1
3500,David,Martin,29.0,Male,SINGLE,24.0,Bachelor's,Technical Degree,1.0,1.1,2023-01-01,1
3501,John,Martin,56.0,Male,Married,23.0,Bachelor's,Life Sciences,4.0,33.0,2004-12-31,0
3502,Elizabeth,Thomas,43.0,Female,Single,20.0,Bachelor,Life Sciences,8.0,,2019-01-01,0
3503,Donna,Williams,36.0,Female,Single,1.0,NO DEGREE,Life Sciences,3.0,8.8,2024-01-01,0
3504,Thomas,Lopez,40.0,Male,Single,16.0,Mastr's,Medical,6.0,11.0,2023-01-01,0
3505,Margaret,Smith,29.0,Female,Married,1.0,NO DEGREE,Life Sciences,1.0,4.0,2020-01-01,0
3506,Paul,Davis,29.0,male,Married,13.0,Some College,Other,4.0,11.0,2020-01-01,0
3507,Richard,Brown,31.0,Male,Divorced,3.0,Some College,Medical,1.0,4.4,2020-01-01,0
3508,Dorothy,Brown,33.0,F,Single,2.0,Bachelor's,Medicale,5.0,11.0,2017-12-31,0
3509,Kenneth,Lopez,35.0,Male,Married,13.0,Bachelor's,Medicall,1.0,10.0,,0
3510,Paul,Taylor,,Male,Single,10.0,Some College,Life Sciences,3.0,4.4,2023-01-01,1
3511,Joseph,Anderson,29.0,Male,Married,2.0,BACHELOR'S,Life Sciences,1.0,4.4,2020-01-01,0
3512,Richard,Rodriguez,22.0,Male,Married,6.0,No Degree,MEDICAL,0.0,3.0,2022-01-01,0
3513,Patricia,Miller,35.0,F,Single,26.0,Master's,Life Sciences,1.0,9.0,2015-01-01,1
3514,Michael,Jones,26.0,Male,Married,2.0,Bachelar's,life sciences,6.0,6.6,2020-12-31,1
3515,Donald,Thomas,36.0,Male,Married,10.0,bachelors,Life Sciences,7.0,15.0,2012-01-01,1
3517,John,Johnson,29.0,Male,Single,18.0,No Degree,Medicale,1.0,4.0,2020-01-01,1
3520,Sarah,Hernandez,32.0,female,Married,1.0,Bachelor's,Life Sciences,,7.7,2019-01-01,0
3521,Kenneth,Anderson,28.0,Male,Divorced,5.0,Master's,Life Siences,9.0,10.0,2019-01-01,0
3522,John,Brown,,Male,Divorced,2.0,Bachelor's,Life Sciences,7.0,21.0,,1
3523,Patricia,Moore,19.0,feMALE,Single,1.0,No Degree,Technical Degree,1.0,3.3,2020-12-31,1
3524,David,Garcia,29.0,Male,Married,20.0,Bachelor,Life Sciences,0.0,3.3,2022-01-01,1
3525,Mary,Thomas,32.0,Female,Married,5.0,Some College,Life Sciences,3.0,13.2,2016-12-31,0
3527,Jennifer,Davis,33.0,Female,Married,7.0,Master's,Life Sciences,1.0,11.0,2014-01-01,0
3528,Mark,Jackson,32.0,mAle,Single,23.0,Master's,Marketing,0.0,11.0,2015-01-01,0
3529,Andrew,Hernandez,37.0,Male,Single,2.0,Doctoral/Professional,Life Sciences,0.0,9.9,2016-01-01,0
3530,Margaret,Miller,56.0,F,Divorced,5.0,Bachelor's,Technical Degre,2.0,26.4,2017-12-31,0
3531,Lisa,Davis,24.0,Female,Divorced,1.0,Some College,Life Sciences,3.0,5.0,2022-01-01,0
3532,Michael,Hernandez,46.0,Male,Married,2.0,bachelor's,Life Sciences,6.0,26.0,2020-12-31,0
3534,Jessica,Wilson,34.0,Female,Divorced,19.0,bachelors,Medical,4.0,16.5,2012-12-31,0
3535,Susan,Gonzalez,52.0,Female,Married,28.0,Some college,Medicale,2.0,26.4,2019-01-01,0
3536,Jessica,Williams,50.0,Female,Married,28.0,Bachelor's,Life Sciences,4.0,25.0,2020-12-31,0
3538,Donald,Johnson,33.0,Male,DIVORCED,11.0,some college,Marketing,1.0,5.5,2019-01-01,0
3539,Margaret,Jones,54.0,Femle,Married,11.0,Doctoral/Professional,Marketing,4.0,6.0,2024-01-01,0
3541,Sandra,Garcia,44.0,Female,Divorced,1.0,Some College,Marketing,1.0,24.0,2000-01-01,0
3542,Matthew,Lopez,31.0,Male,Divorced,7.0,Some College,Life Sciences,1.0,9.9,2015-01-01,0
3544,Susan,Lopez,34.0,feMALE,Marriied,10.0,Master's,Life Sciences,1.0,1.1,2023-01-01,1
3545,Sarah,Miller,27.0,Female,Divorced,10.0,Bachelor's,Life Sciences,0.0,8.8,2016-12-31,0
3546,Christopher,Jones,36.0,Male,Married,6.0,Master's,Life Sciences,3.0,9.9,2020-12-31,0
3547,John,Jackson,46.0,Male,divored,7.0,Some College,Medical,,13.0,2016-01-01,0
3548,John,Rodriguez,40.0,Male,Divorced,10.0,Master's,Marketing,2.0,12.1,2023-01-01,0
3551,Margaret,Garcia,28.0,Female,Single,2.0,Bachelor's,Life Sciences,2.0,11.0,2019-01-01,0
3552,Christopher,Davis,31.0,Maale,Married,7.0,BACHELOR'S,Medical,0.0,5.5,2020-01-01,0
3553,Thomas,Martin,35.0,Male,Married,,Doctoral/Professional,Life Science,1.0,17.6,2008-01-01,0
3557,Robert,Wilson,33.0,Male,married,7.0,No Degree,life sciences,1.0,1.0,2023-01-01,1
3559,Susan,Jackson,31.0,Female,Single,8.0,No Degree,Life Sciences,0.0,3.0,2022-01-01,1
3560,Ashley,Anderson,,Female,Divorced,7.0,No Degree,Medical,6.0,8.8,2020-01-01,0
3561,Charles,Smith,42.0,Male,Maried,2.0,Bachelor's,Medical,4.0,4.4,2023-01-01,0
3562,Anthony,Davis,51.0,Male,Married,24.0,Master's,Medical,3.0,11.0,2020-01-01,1
3565,Jessica,Jackson,32.0,FEMALE,divorced,19.0,Bachelor's,Medical,4.0,15.0,2012-12-31,0
3566,William,Jackson,38.0,Male,Divorced,8.0,Some College,Life Sciences,3.0,8.8,2022-01-01,0
3567,Mary,Wilson,26.0,Female,Divorcd,3.0,Bachleors,Medical,0.0,10.0,2015-01-01,0
3568,Patricia,Johnson,33.0,Female,Maried,1.0,Master's,Life Sciences,1.0,,2020-01-01,0
3569,Ashley,Taylor,33.0,Female,Divorced,2.0,Master's,Life Sciences,2.0,17.6,2023-01-01,0
3570,John,Wilson,32.0,Male,Married,11.0,Master's,Other,8.0,6.6,2020-01-01,1
3571,Dorothy,Gonzalez,23.0,Female,Married,1.0,Bachelor's,Life Sciences,0.0,5.0,2020-01-01,0
3572,Ashley,Brown,25.0,Female,Single,2.0,Some College,Medical,0.0,9.0,2016-01-01,0
3574,Jessica,Williams,33.0,Femaale,Single,9.0,Master's,Marketing,0.0,6.6,2019-01-01,1
