payment_id,borrower_id,payment_date,payment_type,amount_usd,on_time,processor_ref
19402,2494,2023-08-21,Minimum Payment,5743.26,Yes,Anthony Thomas
19403,2494,2023-02-16,Restructured Payment,6101.33,No,Andrew Jackson
19404,2494,2023-04-04,Balance Transfer,6528.56,No,Charles Martin
19405,2495,2023-08-03,Advance Payment,6509.31,Yes,Christopher Gonzalez
19406,2495,2023-12-16,Advance Payment,8940.74,Yes,Sarah Jones
19407,2495,2022-07-26,Fee Payment,5059.69,Yes,Joseph Taylor
19408,2495,2022-05-14,Partial Payment,6492.05,Yes,John Johnson
19409,2495,2021-11-15,Restructured Payment,5217.0,Yes,Richard Rodriguez
19410,2495,2021-12-09,Early Repayment,6686.17,Yes,Emily Johnson
19411,2495,2021-02-17,Minimum Payment,4418.07,No,Jennifer Anderson
19412,2495,2020-06-07,Scheduled Installment,5708.08,Yes,Ashley Rodriguez
19413,2495,2020-06-12,Minimum Payment,7191.1,Yes,Karen Taylor
19414,2495,2020-07-04,Partial Payment,6405.44,Yes,Nancy Moore
19415,2496,2023-04-25,Balance Transfer,2829.09,Yes,William Johnson
19416,2496,2022-01-23,Early Repayment,2738.48,No,Paul Garcia
19417,2496,2022-07-03,Minimum Payment,3571.42,No,Anthony Miller
19418,2496,2021-08-18,Late Payment Recovery,3024.97,Yes,Karen Thomas
19419,2496,2021-05-22,Advance Payment,2703.56,Yes,David Lopez
19420,2496,2021-08-18,Partial Payment,3007.51,No,Jennifer Miller
19421,2496,2020-12-23,Scheduled Installment,3291.9,Yes,Thomas Wilson
19422,2496,2020-05-18,Balance Transfer,3338.96,Yes,William Martinez
19423,2496,2020-07-07,Fee Payment,2199.09,No,Andrew Johnson
19424,2497,2023-07-31,Partial Payment,17295.7,No,Patricia Martinez
19425,2497,2022-03-19,Late Payment Recovery,10978.87,Yes,Sandra Moore
19426,2497,2022-09-13,Partial Payment,12628.64,Yes,John Martinez
19427,2497,2021-07-23,Restructured Payment,15180.54,Yes,Sarah Jackson
19428,2497,2021-10-16,Restructured Payment,15852.29,Yes,Daniel Miller
19429,2497,2020-09-25,Early Repayment,16477.5,Yes,Mary Miller
19430,2497,2020-01-28,Partial Payment,10546.48,Yes,Emily Smith
19431,2498,2023-07-22,Late Payment Recovery,5296.82,Yes,Andrew Anderson
19432,2498,2023-10-20,Fee Payment,5429.26,Yes,Karen Thomas
19433,2498,2022-03-05,Advance Payment,5068.2,No,Kenneth Moore
19434,2498,2022-09-04,Advance Payment,5004.04,Yes,Ashley Wilson
19435,2498,2022-09-12,Balance Transfer,4725.28,No,Karen Lopez
19436,2498,2021-07-08,Partial Payment,3329.45,Yes,Margaret Williams
19437,2498,2021-05-28,Minimum Payment,4166.9,Yes,Margaret Johnson
19438,2498,2020-09-22,Balance Transfer,3270.74,Yes,David Moore
19439,2498,2020-08-22,Late Payment Recovery,3480.89,Yes,Joseph Davis
19440,2499,2023-04-05,Fee Payment,5135.76,Yes,John Wilson
19441,2499,2023-04-10,Minimum Payment,3040.26,No,Donna Jackson
19442,2499,2022-05-10,Partial Payment,2458.01,Yes,Richard Thomas
19443,2499,2022-10-05,Fee Payment,3721.95,Yes,Barbara Moore
19444,2499,2022-10-11,Partial Payment,4128.33,Yes,Patricia Martinez
19445,2499,2021-04-15,Balance Transfer,4161.81,No,Barbara Moore
19446,2499,2021-03-11,Advance Payment,3912.53,Yes,Elizabeth Wilson
19447,2499,2021-04-29,Scheduled Installment,4024.88,No,Dorothy Johnson
19448,2499,2020-11-14,Fee Payment,2958.9,No,Joseph Thomas
19449,2499,2020-11-29,Minimum Payment,3793.37,Yes,William Anderson
19450,2499,2020-04-25,Balance Transfer,4386.04,No,Joseph Lopez
19451,2500,2023-01-05,Early Repayment,3133.32,Yes,Daniel Thomas
19452,2500,2023-08-14,Scheduled Installment,3107.62,Yes,Patricia Lopez
19453,2500,2023-06-11,Partial Payment,5532.12,Yes,Lisa Johnson
19454,2500,2023-03-17,Partial Payment,3847.87,Yes,John Moore
19455,2500,2023-02-06,Advance Payment,3783.67,Yes,Susan Johnson
19456,2500,2022-03-01,Late Payment Recovery,2699.24,Yes,Mary Brown
19457,2500,2022-09-30,Restructured Payment,4524.38,Yes,Matthew Garcia
19458,2500,2021-12-17,Late Payment Recovery,3223.9,Yes,Thomas Smith
19459,2500,2020-04-28,Scheduled Installment,3662.68,Yes,Joseph Miller
19460,2501,2023-04-19,Advance Payment,8918.99,Yes,Elizabeth Miller
19461,2501,2023-07-06,Balance Transfer,7695.19,Yes,Nancy Martinez
19462,2501,2023-12-11,Fee Payment,6018.46,No,Jennifer Martin
19463,2501,2023-01-02,Restructured Payment,6651.93,No,Thomas Moore
19464,2501,2023-06-20,Fee Payment,7065.24,Yes,Ashley Smith
19465,2501,2022-02-20,Restructured Payment,4476.49,No,Donna Williams
19466,2501,2022-10-13,Early Repayment,5544.11,Yes,Sandra Hernandez
19467,2501,2021-11-09,Balance Transfer,5235.47,Yes,Joseph Johnson
19468,2501,2020-08-02,Late Payment Recovery,8142.0,No,Sarah Taylor
19469,2501,2020-04-21,Minimum Payment,7941.01,Yes,Donna Gonzalez
19470,2501,2020-01-11,Advance Payment,5143.01,Yes,Thomas Miller
19471,2502,2023-02-12,Scheduled Installment,15053.26,No,Ashley Garcia
19472,2502,2023-08-01,Fee Payment,15846.05,Yes,Sandra Moore
19473,2502,2023-06-13,Minimum Payment,24443.38,No,Daniel Martin
19474,2502,2022-05-27,Balance Transfer,19011.59,Yes,Patricia Jones
19475,2502,2022-10-11,Partial Payment,17781.6,Yes,Sandra Johnson
19476,2502,2021-09-02,Advance Payment,17379.94,No,Kenneth Martinez
19477,2502,2021-04-09,Minimum Payment,17482.01,Yes,Nancy Johnson
19478,2503,2023-06-07,Balance Transfer,2107.54,Yes,Linda Williams
19479,2503,2023-06-21,Fee Payment,2005.06,Yes,David Smith
19480,2503,2023-05-16,Minimum Payment,2136.03,Yes,David Martinez
19481,2503,2022-01-15,Partial Payment,2034.4,Yes,Linda Rodriguez
19482,2503,2021-01-08,Early Repayment,2674.3,No,Betty Brown
19483,2503,2021-01-12,Scheduled Installment,2351.47,Yes,Andrew Thomas
19484,2503,2020-02-23,Fee Payment,2602.17,No,Patricia Anderson
19485,2503,2020-05-21,Scheduled Installment,2442.84,Yes,Donald Gonzalez
19486,2503,2020-06-02,Scheduled Installment,2556.32,No,David Lopez
19487,2504,2023-06-26,Minimum Payment,5778.85,Yes,Elizabeth Hernandez
19488,2504,2022-06-09,Restructured Payment,5409.5,No,Ashley Johnson
19489,2504,2022-04-30,Fee Payment,3509.42,Yes,Patricia Williams
19490,2504,2021-05-22,Restructured Payment,6008.24,Yes,Kimberly Williams
19491,2504,2020-02-01,Balance Transfer,4303.68,Yes,Michael Jones
19492,2504,2020-04-23,Minimum Payment,4992.85,No,Joseph Anderson
19493,2504,2020-08-22,Early Repayment,5785.27,No,Anthony Johnson
19494,2505,2023-03-05,Late Payment Recovery,15208.85,No,Dorothy Gonzalez
19495,2505,2023-12-02,Balance Transfer,10429.8,No,Andrew Gonzalez
19496,2505,2022-12-18,Partial Payment,13327.07,No,James Martinez
19497,2505,2021-11-23,Balance Transfer,7712.03,Yes,Richard Moore
19498,2505,2020-12-14,Balance Transfer,14129.84,Yes,Donna Miller
19499,2505,2020-02-04,Fee Payment,10582.26,No,David Miller
19500,2506,2023-03-12,Advance Payment,11267.36,No,Anthony Martinez
19501,2506,2023-06-02,Late Payment Recovery,11044.79,Yes,Sandra Brown
19502,2506,2022-09-12,Partial Payment,8666.59,Yes,Patricia Gonzalez
19503,2506,2022-11-22,Restructured Payment,9774.66,Yes,Elizabeth Garcia
19504,2506,2022-08-23,Fee Payment,11039.48,Yes,Jessica Jackson
19505,2506,2021-02-09,Scheduled Installment,12069.05,Yes,Jennifer Martin
19506,2506,2020-08-18,Restructured Payment,7224.42,No,Donald Moore
19507,2506,2020-01-22,Advance Payment,9700.47,No,Lisa Brown
19508,2506,2020-10-26,Early Repayment,8937.42,Yes,Daniel Garcia
19509,2507,2023-04-30,Late Payment Recovery,2723.56,Yes,Barbara Brown
19510,2507,2023-12-25,Late Payment Recovery,2696.88,No,James Rodriguez
19511,2507,2023-06-15,Late Payment Recovery,3524.15,Yes,Margaret Martin
19512,2507,2022-04-09,Balance Transfer,3939.04,Yes,Jennifer Gonzalez
19513,2507,2022-09-09,Early Repayment,3513.15,Yes,Ashley Garcia
19514,2507,2022-05-23,Early Repayment,3571.25,Yes,Charles Moore
19515,2507,2021-07-14,Early Repayment,3048.64,Yes,Ashley Rodriguez
19516,2507,2021-10-07,Early Repayment,3277.1,No,Mary Brown
19517,2507,2020-06-08,Balance Transfer,2854.04,Yes,Christopher Rodriguez
19518,2507,2020-01-24,Fee Payment,3436.62,Yes,Matthew Jackson
19519,2508,2023-07-01,Partial Payment,13493.41,Yes,Ashley Davis
19520,2508,2023-12-22,Early Repayment,17687.21,No,Patricia Jackson
19521,2508,2023-05-26,Advance Payment,15339.96,Yes,Patricia Moore
19522,2508,2022-02-10,Early Repayment,20461.53,Yes,Daniel Taylor
19523,2508,2021-07-07,Partial Payment,15253.0,Yes,Margaret Wilson
19524,2508,2021-11-12,Late Payment Recovery,19840.74,Yes,Linda Hernandez
19525,2508,2021-05-20,Advance Payment,11715.61,No,Joseph Anderson
19526,2508,2020-07-30,Partial Payment,17127.55,No,Jessica Lopez
19527,2508,2020-12-28,Balance Transfer,12929.91,Yes,Karen Williams
19528,2509,2023-09-04,Minimum Payment,3612.64,Yes,Barbara Lopez
19529,2509,2023-05-07,Restructured Payment,4034.84,Yes,Andrew Williams
19530,2510,2023-08-20,Partial Payment,5466.86,Yes,Matthew Williams
19531,2510,2023-02-05,Partial Payment,8042.71,Yes,Patricia Anderson
19532,2510,2023-05-08,Scheduled Installment,4944.1,No,Sarah Lopez
19533,2510,2022-07-19,Balance Transfer,4560.57,No,Richard Davis
19534,2510,2022-11-24,Partial Payment,6724.16,No,William Taylor
19535,2510,2021-07-27,Late Payment Recovery,5280.63,Yes,Donald Davis
19536,2510,2021-02-27,Early Repayment,3858.17,Yes,Emily Martin
19537,2511,2023-04-20,Early Repayment,8565.47,Yes,Emily Martinez
19538,2511,2023-08-18,Scheduled Installment,7209.53,Yes,Christopher Wilson
19539,2511,2023-12-30,Partial Payment,6502.96,Yes,Christopher Williams
19540,2511,2022-01-31,Early Repayment,6398.15,No,Mark Garcia
19541,2511,2021-01-09,Balance Transfer,8129.19,Yes,Sarah Williams
19542,2511,2021-12-03,Late Payment Recovery,9364.34,Yes,Lisa Garcia
19543,2511,2021-07-16,Fee Payment,6251.36,Yes,Donna Jones
19544,2512,2023-07-11,Partial Payment,9111.4,Yes,Susan Jackson
19545,2512,2023-02-20,Late Payment Recovery,10492.08,Yes,Barbara Smith
19546,2512,2022-12-04,Restructured Payment,8044.77,Yes,Sandra Thomas
19547,2512,2022-05-24,Partial Payment,9233.38,No,Emily Hernandez
19548,2512,2022-12-26,Fee Payment,13046.42,No,Ashley Wilson
19549,2512,2021-09-03,Advance Payment,9028.68,Yes,Daniel Miller
19550,2512,2020-05-31,Scheduled Installment,7654.76,Yes,Anthony Rodriguez
19551,2512,2021-01-01,Advance Payment,8893.42,Yes,Betty Smith
19552,2512,2020-08-21,Fee Payment,10864.27,Yes,Patricia Garcia
19553,2513,2023-04-04,Early Repayment,5946.64,Yes,Kimberly Brown
19554,2513,2023-05-26,Early Repayment,5564.84,Yes,Karen Gonzalez
19555,2513,2022-06-05,Advance Payment,6325.79,Yes,Sarah Thomas
19556,2513,2022-08-05,Scheduled Installment,8665.98,No,Dorothy Brown
19557,2513,2021-02-23,Advance Payment,8510.81,Yes,Susan Jackson
19558,2513,2021-04-13,Partial Payment,7562.2,Yes,Patricia Jackson
19559,2513,2020-03-14,Late Payment Recovery,5406.19,Yes,Jessica Thomas
19560,2513,2020-02-14,Fee Payment,6561.9,No,Barbara Williams
19561,2513,2020-10-04,Balance Transfer,6666.25,Yes,Betty Rodriguez
19562,2514,2023-04-27,Restructured Payment,5579.82,Yes,Nancy Hernandez
19563,2514,2023-08-22,Fee Payment,6988.21,Yes,Michael Rodriguez
19564,2514,2022-08-03,Minimum Payment,4801.72,Yes,Paul Brown
19565,2514,2022-12-31,Fee Payment,6739.21,Yes,Patricia Garcia
19566,2514,2021-12-05,Advance Payment,7397.08,Yes,Nancy Moore
19567,2514,2021-02-11,Minimum Payment,7520.59,No,Jessica Martin
19568,2514,2020-12-15,Early Repayment,7586.29,No,Robert Jones
19569,2514,2020-03-11,Minimum Payment,8238.71,No,Susan Davis
19570,2514,2020-09-25,Minimum Payment,4532.98,No,Sandra Davis
19571,2515,2023-03-31,Fee Payment,11557.08,No,Mark Garcia
19572,2515,2023-07-25,Partial Payment,7298.7,Yes,James Smith
19573,2515,2023-11-12,Late Payment Recovery,8841.67,Yes,Jennifer Brown
19574,2515,2022-03-05,Restructured Payment,9554.08,Yes,Andrew Miller
19575,2515,2022-02-26,Fee Payment,7917.52,Yes,James Anderson
19576,2515,2021-09-21,Scheduled Installment,7128.52,No,Donna Thomas
19577,2515,2020-05-20,Advance Payment,7605.05,Yes,Mark Lopez
19578,2516,2023-03-15,Restructured Payment,18141.33,Yes,Paul Smith
19579,2516,2023-06-23,Restructured Payment,24524.37,Yes,Patricia Martin
19580,2516,2023-02-14,Minimum Payment,16091.3,Yes,Charles Rodriguez
19581,2516,2022-01-31,Balance Transfer,16923.06,No,Susan Smith
19582,2516,2021-02-10,Partial Payment,19354.1,No,Jessica Williams
19583,2516,2021-03-11,Advance Payment,14040.13,Yes,Patricia Moore
19584,2517,2023-09-21,Fee Payment,7919.32,Yes,Elizabeth Smith
19585,2517,2023-03-28,Fee Payment,6309.57,No,John Taylor
19586,2517,2022-10-20,Early Repayment,7661.87,Yes,William Martinez
19587,2517,2022-10-23,Late Payment Recovery,7005.19,Yes,Richard Johnson
19588,2517,2022-03-26,Balance Transfer,4771.92,Yes,Ashley Garcia
19589,2517,2021-09-17,Partial Payment,7081.22,No,Andrew Rodriguez
19590,2517,2021-10-18,Late Payment Recovery,4974.81,Yes,Mary Thomas
19591,2517,2021-09-14,Fee Payment,6513.38,Yes,Charles Jones
19592,2517,2020-11-15,Minimum Payment,5356.5,Yes,Ashley Smith
19593,2517,2020-03-14,Scheduled Installment,4597.65,Yes,Sandra Wilson
19594,2517,2020-12-28,Late Payment Recovery,6982.96,Yes,Richard Martin
19595,2518,2023-12-02,Early Repayment,15509.73,Yes,Betty Thomas
19596,2518,2023-02-12,Restructured Payment,12024.51,Yes,Sarah Gonzalez
19597,2518,2022-03-14,Fee Payment,9927.19,Yes,Ashley Taylor
19598,2518,2021-10-17,Balance Transfer,14979.08,No,Dorothy Martinez
19599,2518,2020-12-14,Minimum Payment,14143.34,No,John Miller
19600,2519,2023-11-16,Early Repayment,8662.18,Yes,Charles Lopez
19601,2519,2023-03-01,Late Payment Recovery,9877.53,Yes,Margaret Martin
19602,2519,2023-10-03,Restructured Payment,10039.77,Yes,James Johnson
19603,2519,2022-04-05,Advance Payment,5932.95,Yes,Nancy Johnson
19604,2519,2021-05-02,Minimum Payment,8673.05,Yes,Susan Jackson
19605,2519,2020-09-14,Early Repayment,6187.23,Yes,Nancy Jackson
19606,2519,2020-07-25,Minimum Payment,8237.25,Yes,Thomas Brown
19607,2520,2023-11-26,Partial Payment,11326.95,Yes,Barbara Thomas
19608,2520,2023-05-02,Advance Payment,10920.81,Yes,Robert Taylor
19609,2520,2022-04-26,Balance Transfer,7000.58,No,Patricia Anderson
19610,2520,2021-03-28,Balance Transfer,7131.24,No,Elizabeth Davis
19611,2520,2021-10-16,Advance Payment,8668.34,Yes,Karen Garcia
19612,2520,2020-05-21,Partial Payment,10059.2,No,Kenneth Taylor
19613,2521,2023-02-25,Fee Payment,15739.35,Yes,Mark Anderson
19614,2521,2023-05-10,Restructured Payment,14498.42,No,Paul Smith
19615,2521,2023-02-26,Restructured Payment,11266.23,No,Richard Wilson
19616,2521,2023-11-23,Advance Payment,12582.78,No,Charles Garcia
19617,2521,2023-05-27,Late Payment Recovery,14464.54,No,Paul Moore
19618,2521,2023-05-06,Advance Payment,14939.1,No,Margaret Hernandez
19619,2521,2022-08-24,Restructured Payment,11271.83,Yes,Robert Johnson
19620,2521,2021-10-23,Fee Payment,8927.11,No,Nancy Martin
19621,2521,2021-02-04,Advance Payment,11138.99,Yes,Susan Wilson
19622,2521,2020-10-22,Minimum Payment,8291.35,No,William Davis
19623,2521,2020-04-12,Minimum Payment,9653.97,Yes,Karen Gonzalez
19624,2522,2023-10-03,Restructured Payment,5747.06,No,Dorothy Williams
19625,2522,2023-06-14,Late Payment Recovery,4039.84,Yes,Mary Smith
19626,2522,2022-03-13,Early Repayment,3642.87,Yes,Barbara Garcia
19627,2522,2021-07-22,Restructured Payment,4759.07,No,Emily Davis
19628,2522,2021-05-06,Early Repayment,3883.75,No,Dorothy Gonzalez
19629,2522,2020-08-18,Fee Payment,5522.45,Yes,Linda Davis
19630,2522,2020-03-11,Restructured Payment,5327.05,Yes,Daniel Jones
19631,2522,2020-10-10,Scheduled Installment,4472.83,Yes,Margaret Anderson
19632,2523,2023-12-17,Early Repayment,17682.62,Yes,Nancy Martinez
19633,2523,2023-04-04,Scheduled Installment,20784.96,Yes,Karen Thomas
19634,2523,2023-05-01,Partial Payment,25884.88,Yes,Karen Anderson
19635,2523,2023-09-11,Minimum Payment,21868.33,Yes,Christopher Martinez
19636,2523,2022-09-10,Minimum Payment,13424.36,Yes,James Anderson
19637,2523,2022-06-24,Early Repayment,19241.82,No,Matthew Smith
19638,2523,2021-11-04,Partial Payment,19076.61,Yes,Sandra Wilson
19639,2523,2020-12-31,Advance Payment,19741.27,Yes,Daniel Miller
19640,2523,2020-03-11,Minimum Payment,21239.15,Yes,Andrew Miller
19641,2524,2023-03-13,Fee Payment,5325.56,Yes,Dorothy Thomas
19642,2524,2023-09-26,Restructured Payment,5587.85,No,Matthew Miller
19643,2524,2023-03-14,Balance Transfer,8324.36,No,Michael Smith
19644,2524,2022-01-14,Balance Transfer,6118.71,Yes,Christopher Martinez
19645,2524,2022-11-27,Balance Transfer,5109.32,No,Richard Williams
19646,2524,2022-10-26,Early Repayment,4656.72,Yes,Kenneth Gonzalez
19647,2524,2021-05-12,Minimum Payment,5940.69,Yes,Steven Jackson
19648,2524,2021-08-25,Partial Payment,5283.3,Yes,Elizabeth Davis
19649,2524,2021-11-03,Fee Payment,5815.04,Yes,Betty Davis
19650,2524,2020-07-23,Fee Payment,6928.06,No,Margaret Martinez
19651,2525,2023-11-29,Minimum Payment,16305.69,Yes,Emily Johnson
19652,2525,2023-03-04,Early Repayment,13547.62,Yes,Joseph Jones
19653,2525,2022-04-25,Scheduled Installment,14576.1,Yes,Betty Lopez
19654,2525,2022-08-13,Balance Transfer,14896.54,Yes,Anthony Martin
19655,2525,2021-04-15,Restructured Payment,11002.75,No,Christopher Johnson
19656,2525,2020-05-08,Scheduled Installment,10580.5,Yes,Elizabeth Brown
19657,2525,2020-06-28,Restructured Payment,11644.99,Yes,Susan Hernandez
19658,2526,2023-03-15,Fee Payment,17101.45,Yes,Michael Davis
19659,2526,2023-03-30,Fee Payment,14372.05,Yes,Emily Hernandez
19660,2526,2023-10-19,Scheduled Installment,15848.9,Yes,Lisa Williams
19661,2526,2023-02-10,Partial Payment,14534.85,Yes,Robert Williams
19662,2526,2023-10-21,Balance Transfer,14323.41,Yes,Sandra Williams
19663,2526,2023-06-02,Late Payment Recovery,18573.54,Yes,Jennifer Taylor
19664,2526,2022-04-11,Early Repayment,13335.53,Yes,Margaret Thomas
19665,2526,2022-08-31,Balance Transfer,15087.49,No,Susan Martin
19666,2526,2022-01-02,Restructured Payment,14814.28,No,Anthony Gonzalez
19667,2526,2021-12-28,Advance Payment,13671.27,No,William Martin
19668,2526,2020-12-20,Restructured Payment,12088.82,Yes,Matthew Martinez
19669,2526,2020-07-06,Partial Payment,10266.45,Yes,Joseph Garcia
19670,2526,2020-12-02,Restructured Payment,15162.28,No,Patricia Lopez
19671,2527,2023-09-07,Partial Payment,2052.11,No,Margaret Brown
19672,2527,2023-06-02,Fee Payment,2284.23,No,Dorothy Thomas
19673,2527,2023-05-08,Early Repayment,3301.18,Yes,Betty Smith
19674,2527,2022-02-15,Early Repayment,1978.69,Yes,John Garcia
19675,2527,2022-03-27,Restructured Payment,2160.86,Yes,Jessica Jones
19676,2527,2021-01-20,Advance Payment,1802.81,No,Mary Miller
19677,2527,2021-11-18,Partial Payment,2283.05,Yes,William Lopez
19678,2527,2021-04-24,Restructured Payment,2422.72,Yes,Robert Gonzalez
19679,2527,2020-06-25,Scheduled Installment,2233.97,Yes,Thomas Smith
19680,2527,2020-01-20,Fee Payment,1835.13,Yes,Michael Davis
19681,2528,2023-03-19,Minimum Payment,4391.15,No,Donald Martinez
19682,2528,2023-10-16,Partial Payment,4756.0,Yes,Joseph Miller
19683,2528,2022-11-07,Minimum Payment,5840.8,No,Mark Jackson
19684,2528,2022-12-07,Fee Payment,4432.07,No,Barbara Williams
19685,2528,2022-03-01,Partial Payment,4284.34,Yes,Ashley Davis
19686,2528,2021-11-19,Balance Transfer,4042.93,Yes,Steven Rodriguez
19687,2528,2021-09-24,Balance Transfer,6115.09,No,Matthew Thomas
19688,2528,2021-05-18,Advance Payment,4521.49,Yes,Jennifer Jones
19689,2528,2020-11-11,Early Repayment,5895.55,Yes,Betty Jackson
19690,2529,2023-03-01,Advance Payment,3816.58,Yes,Elizabeth Rodriguez
19691,2529,2023-10-13,Balance Transfer,4848.56,Yes,Ashley Hernandez
19692,2529,2023-04-17,Advance Payment,4481.43,No,Donna Garcia
19693,2529,2022-02-05,Scheduled Installment,2855.2,Yes,Nancy Brown
19694,2529,2022-05-03,Early Repayment,2541.24,Yes,Steven Martinez
19695,2529,2021-07-06,Early Repayment,3314.57,No,John Jones
19696,2529,2021-11-18,Advance Payment,3759.96,Yes,Patricia Lopez
19697,2529,2021-02-13,Scheduled Installment,2378.71,No,Linda Davis
19698,2529,2020-11-28,Fee Payment,3653.55,Yes,Andrew Thomas
19699,2530,2023-01-07,Late Payment Recovery,7168.28,No,Emily Wilson
19700,2530,2023-07-02,Fee Payment,5564.93,Yes,Sandra Davis
19701,2530,2023-08-24,Scheduled Installment,7457.53,Yes,Charles Johnson
19702,2530,2022-07-02,Partial Payment,7617.36,Yes,Charles Miller
19703,2530,2022-01-23,Fee Payment,5804.29,Yes,Lisa Lopez
19704,2530,2022-07-23,Restructured Payment,7324.52,Yes,Thomas Williams
19705,2530,2021-09-10,Scheduled Installment,7559.11,No,Paul Jackson
19706,2530,2021-02-13,Restructured Payment,8578.71,Yes,Sandra Williams
19707,2530,2020-09-23,Restructured Payment,7587.89,Yes,Thomas Jackson
19708,2531,2023-04-24,Late Payment Recovery,3052.28,No,Emily Anderson
19709,2531,2023-01-18,Restructured Payment,2281.41,Yes,Margaret Taylor
19710,2531,2022-12-25,Scheduled Installment,1795.27,Yes,Karen Jackson
19711,2531,2022-05-27,Partial Payment,2575.58,No,Matthew Martin
19712,2531,2022-06-13,Scheduled Installment,3084.87,Yes,Lisa Jackson
19713,2531,2021-03-13,Scheduled Installment,3032.21,Yes,John Moore
19714,2531,2021-12-08,Fee Payment,1757.74,No,Ashley Brown
19715,2531,2021-08-26,Advance Payment,2112.47,No,Charles Taylor
19716,2532,2023-05-27,Early Repayment,5914.86,Yes,David Williams
19717,2532,2022-05-07,Minimum Payment,4336.52,Yes,Betty Taylor
19718,2532,2022-12-16,Restructured Payment,4095.02,Yes,Sandra Jackson
19719,2532,2021-04-30,Balance Transfer,6173.18,Yes,Donna Jones
19720,2532,2020-09-16,Minimum Payment,5374.43,No,Kenneth Garcia
19721,2533,2023-09-08,Advance Payment,3261.16,Yes,Donald Garcia
19722,2533,2023-05-21,Fee Payment,3498.73,Yes,Anthony Garcia
19723,2533,2023-11-26,Partial Payment,3151.43,No,Jennifer Rodriguez
19724,2534,2023-12-28,Scheduled Installment,7223.79,No,Robert Gonzalez
19725,2534,2023-02-24,Restructured Payment,8438.13,Yes,Donald Jackson
19726,2534,2023-09-18,Early Repayment,5549.09,No,Jennifer Jones
19727,2534,2023-12-10,Scheduled Installment,8843.24,Yes,Susan Gonzalez
19728,2534,2023-12-15,Balance Transfer,5845.23,Yes,Patricia Wilson
19729,2534,2022-07-30,Late Payment Recovery,5228.28,No,Dorothy Garcia
19730,2534,2022-09-23,Scheduled Installment,6267.51,Yes,Paul Jackson
19731,2534,2022-06-17,Advance Payment,7908.07,No,Anthony Smith
19732,2534,2021-07-26,Advance Payment,7620.31,Yes,Anthony Gonzalez
19733,2534,2020-01-23,Fee Payment,7038.86,Yes,Steven Jackson
19734,2534,2020-02-27,Restructured Payment,7837.87,Yes,David Williams
19735,2535,2023-05-10,Early Repayment,6633.35,Yes,James Smith
19736,2535,2023-09-01,Scheduled Installment,6573.69,Yes,Sarah Anderson
19737,2535,2023-03-19,Partial Payment,6216.1,Yes,Ashley Davis
19738,2535,2023-06-25,Balance Transfer,4727.44,Yes,Dorothy Brown
19739,2535,2022-01-05,Scheduled Installment,4166.77,Yes,Kenneth Williams
19740,2535,2022-04-22,Minimum Payment,5691.53,No,Daniel Davis
19741,2535,2021-12-20,Advance Payment,4232.37,Yes,Margaret Martin
19742,2535,2021-10-05,Restructured Payment,4964.89,Yes,Michael Jackson
19743,2535,2021-02-22,Restructured Payment,5543.1,Yes,Anthony Jackson
19744,2535,2020-11-05,Fee Payment,4489.24,Yes,Kenneth Gonzalez
19745,2535,2020-05-18,Minimum Payment,6070.23,Yes,Jessica Davis
19746,2535,2020-11-18,Late Payment Recovery,5761.91,Yes,Emily Taylor
19747,2536,2022-08-24,Early Repayment,2912.46,Yes,Linda Rodriguez
19748,2536,2022-12-11,Fee Payment,3580.78,No,Margaret Lopez
19749,2536,2022-06-20,Fee Payment,2561.89,No,Paul Jackson
19750,2536,2021-09-17,Restructured Payment,4185.39,Yes,Dorothy Davis
19751,2536,2021-02-06,Minimum Payment,4089.18,No,Steven Martin
19752,2536,2021-07-16,Restructured Payment,3648.91,Yes,Nancy Garcia
19753,2537,2023-07-25,Minimum Payment,10947.96,Yes,Robert Taylor
19754,2537,2022-06-28,Scheduled Installment,9073.79,Yes,Kenneth Davis
19755,2537,2021-12-31,Restructured Payment,8827.94,Yes,Christopher Lopez
19756,2537,2020-06-16,Restructured Payment,10854.39,Yes,Elizabeth Rodriguez
19757,2538,2023-09-19,Early Repayment,5063.48,No,Richard Taylor
19758,2538,2023-03-12,Early Repayment,5130.17,Yes,Jessica Garcia
19759,2539,2023-05-13,Partial Payment,13839.57,Yes,Anthony Johnson
19760,2539,2023-02-07,Partial Payment,11534.46,Yes,Patricia Gonzalez
19761,2539,2022-08-29,Early Repayment,15237.92,Yes,Lisa Thomas
19762,2539,2021-11-16,Minimum Payment,9659.35,No,James Thomas
19763,2539,2021-09-26,Advance Payment,16162.79,Yes,Elizabeth Miller
19764,2539,2020-10-22,Late Payment Recovery,12805.9,No,Jennifer Miller
19765,2539,2020-06-29,Partial Payment,14571.01,Yes,Barbara Jackson
19766,2540,2023-03-01,Partial Payment,4592.91,Yes,John Smith
19767,2540,2022-12-31,Balance Transfer,5189.7,Yes,Christopher Hernandez
19768,2540,2021-09-13,Fee Payment,6210.23,No,Michael Hernandez
19769,2540,2020-12-07,Fee Payment,5947.37,No,Charles Taylor
19770,2541,2023-08-27,Late Payment Recovery,14437.12,No,Nancy Gonzalez
19771,2541,2023-10-07,Minimum Payment,12553.48,Yes,Dorothy Miller
19772,2541,2023-12-22,Partial Payment,15565.37,Yes,Linda Miller
19773,2541,2022-07-02,Scheduled Installment,8957.09,Yes,Steven Martinez
